YEAR,HS_CODE,MILL_CORPORATE_GROUP,MILL,PORT_OF_EXPORT,PROVINCE_OF_EXPORT,PULP_EXPORT_VOLUME_TONNES,FOB_VALUES_USD,IMPORTER_CORPORATE_GROUP,IMPORTER,COUNTRY_OF_IMPORTER,PORT_OF_DESTINATION,COUNTRY_OF_DESTINATION
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,507,263584,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,FUZHOU,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,6932,3500524,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,GAOLAN,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,507,263398,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,507,263512,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,5117,2660707,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,LIANYUNGANG,CHINA (MAINLAND)
2018,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,103,71067,MARUBENI,MARUBENI CORP,JAPAN,NAGPUR,INDIA
2018,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,106,61359,MARUBENI,MARUBENI CORP,JAPAN,JAWAHARLAL NEHRU (NHAVA S,INDIA
2018,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,991,674954,MARUBENI,MARUBENI CORP,JAPAN,CHANGSHU,CHINA (MAINLAND)
2018,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,996,696739,MARUBENI,MARUBENI CORP,JAPAN,LAT KRABANG,THAILAND
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,507,263743,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2018,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,494,333362,MARUBENI,MARUBENI CORP,JAPAN,JAWAHARLAL NEHRU (NHAVA S,INDIA
2018,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,103,70887,MARUBENI,MARUBENI CORP,JAPAN,REWARI,INDIA
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,508,264086,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,FUZHOU,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,507,263613,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,492,256006,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,506,248116,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,JIUJIANG,CHINA (MAINLAND)
2018,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,697,451428,MARUBENI,MARUBENI CORP,JAPAN,WUHAN,CHINA (MAINLAND)
2018,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,493,332368,MARUBENI,MARUBENI CORP,JAPAN,JAWAHARLAL NEHRU (NHAVA S,INDIA
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,261031,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,778,404479,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SHUAIBA,KUWAIT
2018,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,219,132797,TRANSFAR,HANGZHOU ZHONGCHENG SUPPLY CHAIN MANAGEMENT CO LTD,CHINA (MAINLAND),SHANGHAI,CHINA (MAINLAND)
2018,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,240,156076,UNKNOWN AFFILIATION,REGENT EXIM INTERNATIONAL LTD,INDIA,REWARI,INDIA
2018,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,501,290131,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),HUANGPU,CHINA (MAINLAND)
2018,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,1001,600854,UNKNOWN AFFILIATION,PUREWOOD PULP PAPER & PACKAGING PLC,ETHIOPIA,ADDIS ABABA,ETHIOPIA
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,300,191542,UNKNOWN AFFILIATION,JIN DING CO LTD,TAIWAN,KAOHSIUNG,TAIWAN
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,782,406381,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SHUAIBA,KUWAIT
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,261047,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,297,154277,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,AD DAMMAM,SAUDI ARABIA
2018,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,501,302971,TRANSFAR,HANGZHOU ZHONGCHENG SUPPLY CHAIN MANAGEMENT CO LTD,CHINA (MAINLAND),SHANGHAI,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,198,103132,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHONGQING,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,997,518584,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,NINGBO,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,60,31243,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,JAWAHARLAL NEHRU (NHAVA S,INDIA
2018,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,330,199894,TRANSFAR,HANGZHOU ZHONGCHENG SUPPLY CHAIN MANAGEMENT CO LTD,CHINA (MAINLAND),SHANGHAI,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,2008,1044409,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,RIZHAO,CHINA (MAINLAND)
2018,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,500,304853,XIANMEN ITG,XIAMEN ITG GROUP CORP LTD,CHINA (MAINLAND),HUANGPU,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,8526,4433462,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHANGSHU,CHINA (MAINLAND)
2018,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,682,413188,TRANSFAR,HANGZHOU ZHONGCHENG SUPPLY CHAIN MANAGEMENT CO LTD,CHINA (MAINLAND),SHANGHAI,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,500,259941,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,1000,622344,UNKNOWN AFFILIATION,RAMISHA ENTERPRISE,BANGLADESH,CHITTAGONG,BANGLADESH
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,180,93465,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,KARACHI,PAKISTAN
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,100,65496,UNKNOWN AFFILIATION,CHENG DAH PAPER CO LTD,TAIWAN,TAICHUNG,TAIWAN
2018,470329,MARUBENI,TANJUNG ENIM LESTARI,TANJUNG PRIOK,SUMATERA SELATAN,499,319471,MARUBENI,MARUBENI CORP,JAPAN,XINHUI,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,499,259594,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,201,104636,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,TUGLAKABAD,INDIA
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,201,104352,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,BANGKOK,THAILAND
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,261150,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,HUANGPU,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,994,517098,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHONGQING,CHINA (MAINLAND)
2018,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,301,212633,MARUBENI,MARUBENI CORP,JAPAN,PENANG (GEORGETOWN),MALAYSIA
2018,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,492,344652,MARUBENI,MARUBENI CORP,JAPAN,LAEM CHABANG,THAILAND
2018,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,491,353472,MARUBENI,MARUBENI CORP,JAPAN,LAT KRABANG,THAILAND
2018,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,1496,971241,MARUBENI,MARUBENI CORP,JAPAN,NINGBO,CHINA (MAINLAND)
2018,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,1001,580325,UNKNOWN AFFILIATION,C AND S MACAO CO LTD,MACAO,HUANGPU,CHINA (MAINLAND)
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,300,197542,UNKNOWN AFFILIATION,JIN DING CO LTD,TAIWAN,KAOHSIUNG,TAIWAN
2018,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,500,307246,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),DALIAN,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,521,270684,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SHANGHAI,CHINA (MAINLAND)
2018,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,1004,612257,UNKNOWN AFFILIATION,XIAMEN XINDECO LTD,CHINA (MAINLAND),CHAOHU,CHINA (MAINLAND)
2018,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,500,304717,UNKNOWN AFFILIATION,HUBEI YANGTSE PRINT PRESSWORK MATERIAL CO LTD,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,311172,UNKNOWN AFFILIATION,FARIDA TRADERS LTD,BANGLADESH,CHITTAGONG,BANGLADESH
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,501,260747,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,NINGBO,CHINA (MAINLAND)
2018,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,500,307188,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),DALIAN,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,501,260601,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2018,470329,MARUBENI,TANJUNG ENIM LESTARI,PANJANG,SUMATERA SELATAN,991,701573,MARUBENI,MARUBENI CORP,JAPAN,HAIPHONG,VIETNAM
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,796,414125,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHONGQING,CHINA (MAINLAND)
2018,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,501,300586,GUANHAO HIGH TECH,GUANGDONG GUANHAO HIGH-TECH CO LTD,CHINA (MAINLAND),ZHANJIANG,CHINA (MAINLAND)
2018,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,500,300364,GUANHAO HIGH TECH,GUANGDONG GUANHAO HIGH-TECH CO LTD,CHINA (MAINLAND),ZHANJIANG,CHINA (MAINLAND)
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,260,157202,UNKNOWN AFFILIATION,NIBONG TEBAL PAPER MILL SDN BHD,MALAYSIA,PENANG (GEORGETOWN),MALAYSIA
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,1000,639862,UNKNOWN AFFILIATION,THAI PAPER CO LTD,THAILAND,LAT KRABANG,THAILAND
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,497,258191,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,AD DAMMAM,SAUDI ARABIA
2018,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,700,406000,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),DAGANG,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,501,260736,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2018,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,4500,2700000,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),DAGANG,CHINA (MAINLAND)
2018,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,5500,3300000,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),DAGANG,CHINA (MAINLAND)
2018,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,4300,2494000,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),DAGANG,CHINA (MAINLAND)
2018,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,10000,6050000,SINAR MAS,KING PAPER SOURCE TRADING (SHANGHAI) CO LTD,CHINA (MAINLAND),NINGBO,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,260892,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,TUTICORIN,INDIA
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,201,104449,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,REWARI,INDIA
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,140,72894,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SONEPAT,INDIA
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,60,31329,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,JAWAHARLAL NEHRU (NHAVA S,INDIA
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,260998,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2018,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,6530,3395712,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,GUNSAN (ES KUNSAN),SOUTH KOREA
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,261285,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2018,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,2614,1359319,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,PYONGTAEK,SOUTH KOREA
2018,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,2109,1096846,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,PYONGTAEK,SOUTH KOREA
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,441,229215,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,NINGBO,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,2510,1305454,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,ONSAN,SOUTH KOREA
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,201,104403,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,BANGKOK,THAILAND
2018,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,301,156464,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,PYONGTAEK,SOUTH KOREA
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,800,511300,UNKNOWN AFFILIATION,SAUDI PAPER MANUFACTURING CO,SAUDI ARABIA,AD DAMMAM,SAUDI ARABIA
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,496,257793,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,EL ISKANDARIYA (= ALEXAND,EGYPT
2018,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,2007,1043595,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,PYONGTAEK,SOUTH KOREA
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,160,104532,UNKNOWN AFFILIATION,NEW TOYO PULPPY (VIETNAM) CO LTD,VIETNAM,CAT LAI,VIETNAM
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,483,251008,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,SHANGHAI,CHINA (MAINLAND)
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,309890,MEGHNA GROUP OF INDUSTRIES,MEGHNA PULP AND PAPER MILLS LTD,BANGLADESH,CHITTAGONG,BANGLADESH
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,337956,UNKNOWN AFFILIATION,PEARL PAPER AND BOARD MILLS LTD,BANGLADESH,CHITTAGONG,BANGLADESH
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,1000,619781,UNKNOWN AFFILIATION,RAMISHA ENTERPRISE,BANGLADESH,CHITTAGONG,BANGLADESH
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,500,325703,JK,JK PAPER LTD (UNIT CENTRAL PULP MILLS),INDIA,HAZIRA,INDIA
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,1000,659125,UNKNOWN AFFILIATION,SAUDI PAPER MANUFACTURING CO,SAUDI ARABIA,AD DAMMAM,SAUDI ARABIA
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,1004,522108,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,ZHAPU,CHINA (MAINLAND)
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,100,65496,UNKNOWN AFFILIATION,CHIAO FENG PAPER CO LTD,TAIWAN,TAICHUNG,TAIWAN
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,400,263650,UNKNOWN AFFILIATION,SAUDI PAPER MANUFACTURING CO,SAUDI ARABIA,AD DAMMAM,SAUDI ARABIA
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,200,130665,RENGO,VINA KRAFT PAPER CO LTD,VIETNAM,CAT LAI,VIETNAM
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,496,258051,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,EL ISKANDARIYA (= ALEXAND,EGYPT
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,260880,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,181,94147,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,KARACHI,PAKISTAN
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,740,467125,ADNPM,ABU DHABI NATIONAL PAPER MILL LLC,UNITED ARAB EMIRATES,ABU DHABI,UNITED ARAB EMIRATES
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,760,500935,UNKNOWN AFFILIATION,SAUDI PAPER MANUFACTURING CO,SAUDI ARABIA,AD DAMMAM,SAUDI ARABIA
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,301,156627,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,BANGKOK,THAILAND
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,503,261307,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,MANILA,PHILIPPINES
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,502,261244,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHITTAGONG,BANGLADESH
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,503,261332,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,HAIPHONG,VIETNAM
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,503,261366,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,HAIPHONG,VIETNAM
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,200,104194,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,REWARI,INDIA
2018,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,99,70284,MARUBENI,MARUBENI CORP,JAPAN,TAGONOURA,JAPAN
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,482,250827,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,CHONGQING,CHINA (MAINLAND)
2018,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,99,70283,MARUBENI,MARUBENI CORP,JAPAN,TAGONOURA,JAPAN
2018,470329,ROYAL GOLDEN EAGLE,APRIL,BUATAN,RIAU,1006,523329,ROYAL GOLDEN EAGLE,APRIL INTERNATIONAL ENTEPRISE PTE LTD,SINGAPORE,NINGBO,CHINA (MAINLAND)
2018,470329,SINAR MAS,LONTAR PAPYRUS,KUALA TUNGKAL,JAMBI,998,599064,UNKNOWN AFFILIATION,PUREWOOD PULP PAPER & PACKAGING PLC,ETHIOPIA,ADDIS ABABA,ETHIOPIA
2018,470329,MARUBENI,TANJUNG ENIM LESTARI,TARAHAN,SUMATERA SELATAN,301,212823,MARUBENI,MARUBENI CORP,JAPAN,TAGONOURA,JAPAN
2018,470329,SINAR MAS,INDAH KIAT,PERAWANG,RIAU,760,479750,ADNPM,ABU DHABI NATIONAL PAPER MILL LLC,UNITED ARAB EMIRATES,ABU DHABI,UNITED ARAB EMIRATES
2018,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,1000,676617,HIGH HOPE,HIGH HOPE ZHONGTIAN CORP,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2018,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,950,585817,UNKNOWN AFFILIATION,SKYRUN (HONG KONG) CO LTD,CHINA (HONG KONG),CHANGSHU,CHINA (MAINLAND)
2018,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,500,318319,UNKNOWN AFFILIATION,ZHEJIANG JINGXING PAPER JOINT STOCK CO LTD,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2018,470329,SINAR MAS,OKI,SULTAN MAHMUD BADARUDDIN (U),SUMATERA SELATAN,950,585817,UNKNOWN AFFILIATION,GUIZHOU CHITIANHUA PAPER INDUSTRY CO LTD,CHINA (MAINLAND),CHANGSHU,CHINA (MAINLAND)
2018,470329,ROYAL GOLDEN EAGLE,APRIL,FUTONG,RIAU,5976,3107315,ROYAL GOLDEN EAGLE,APRIL FAR EAST MALAYSIA SDN BHD,MALAYSIA,NANSHA,CHINA (MAINLAND)
